sequence_id,char,mouth_target,eye_target,lid_target,emotion,timestamp
1818,准,3,10,2,positive,2.1
1818,备,3,10,2,positive,2.4
1818,好,3,10,2,positive,2.7
1818,了,5,10,2,positive,3.0
1818,吗,4,11,1,positive,3.3
1818, ,1,11,1,neutral,3.6
1819,这,1,11,1,neutral,0.0
1819,是,3,11,1,neutral,0.3
1819,一,1,11,1,neutral,0.6
1819,段,2,11,1,neutral,0.9
1819,测,1,11,1,neutral,1.2
1819,试,2,11,1,neutral,1.5
1819, ,1,11,1,neutral,1.8
1820,你,5,12,2,positive,0.0
1820,好,3,11,2,positive,0.3
1820, ,1,11,1,neutral,0.6
1821,你,3,12,1,positive,0.0
1821,好,4,11,2,positive,0.3
1821, ,1,11,1,neutral,0.6
1822,你,4,10,2,positive,0.0
1822,好,3,11,2,positive,0.3
1822, ,1,11,1,neutral,0.6
1823,你,5,12,2,positive,0.0
1823,好,5,10,1,positive,0.3
1823,，,3,12,1,positive,0.6
1823,这,5,11,2,positive,0.9
1823,是,4,11,2,positive,1.2
1823,一,4,10,1,positive,1.5
1823,段,5,12,1,positive,1.8
1823,测,3,11,2,positive,2.1
1823,试,4,13,2,positive,2.4
1823, ,1,11,1,neutral,2.7
1824,天,5,3,4,surprise,0.0
1824,哪,5,2,4,surprise,0.3
1824, ,1,11,1,neutral,0.6
1825,真,4,1,4,surprise,0.0
1825,的,5,3,4,surprise,0.3
1825,吗,5,5,4,surprise,0.6
1825,，,5,3,4,surprise,0.9
1825,机,4,5,4,surprise,1.2
1825,器,5,5,4,surprise,1.5
1825,人,5,1,4,surprise,1.8
1825,正,4,1,4,surprise,2.1
1825,在,4,5,4,surprise,2.4
1825,运,4,4,4,surprise,2.7
1825,行,5,3,4,surprise,3.0
1825, ,1,11,1,neutral,3.3
1826,不,5,3,4,surprise,0.0
1826,可,5,6,4,surprise,0.3
1826,思,4,2,4,surprise,0.6
1826,议,4,1,4,surprise,0.9
1826, ,1,11,1,neutral,1.2
1827,这,1,11,1,neutral,0.0
1827,是,2,11,1,neutral,0.3
1827,一,2,12,1,neutral,0.6
1827,段,2,12,1,neutral,0.9
1827,测,1,11,1,neutral,1.2
1827,试,3,11,1,neutral,1.5
1827, ,1,11,1,neutral,1.8
1828,不,5,5,4,surprise,0.0
1828,可,4,4,4,surprise,0.3
1828,思,4,1,4,surprise,0.6
1828,议,4,3,4,surprise,0.9
1828, ,1,11,1,neutral,1.2
1829,谢,3,11,1,positive,0.0
1829,谢,3,11,1,positive,0.3
1829,大,5,12,1,positive,0.6
1829,家,4,12,1,positive,0.9
1829,的,4,11,1,positive,1.2
1829,支,3,10,2,positive,1.5
1829,持,4,11,2,positive,1.8
1829,，,4,10,2,positive,2.1
1829,接,5,11,1,positive,2.4
1829,下,3,10,1,positive,2.7
1829,来,3,10,2,positive,3.0
1829,我,3,12,1,positive,3.3
1829,们,4,12,2,positive,3.6
1829,看,3,12,2,positive,3.9
1829, ,1,11,1,neutral,4.2
1830,接,2,11,1,neutral,0.0
1830,下,2,11,1,neutral,0.3
1830,来,3,11,1,neutral,0.6
1830,我,1,12,1,neutral,0.9
1830,们,1,11,1,neutral,1.2
1830,看,2,11,1,neutral,1.5
1830, ,1,11,1,neutral,1.8
1831,哇,4,5,4,surprise,0.0
1831, ,1,11,1,neutral,0.3
1832,准,3,11,1,neutral,0.0
1832,备,2,11,1,neutral,0.3
1832,好,2,11,1,neutral,0.6
1832,了,3,11,1,neutral,0.9
1832,吗,2,11,1,neutral,1.2
1832,，,2,11,1,neutral,1.5
1832,接,1,11,1,neutral,1.8
1832,下,1,11,1,neutral,2.1
1832,来,2,11,1,neutral,2.4
1832,我,1,11,1,neutral,2.7
1832,们,2,11,1,neutral,3.0
1832,看,1,11,1,neutral,3.3
1832, ,1,11,1,neutral,3.6
1833,太,3,11,1,positive,0.0
1833,棒,5,10,2,positive,0.3
1833,了,4,11,2,positive,0.6
1833,，,4,11,2,positive,0.9
1833,机,4,11,2,positive,1.2
1833,器,3,11,1,positive,1.5
1833,人,5,11,2,positive,1.8
1833,正,5,11,2,positive,2.1
1833,在,5,13,2,positive,2.4
1833,运,4,10,2,positive,2.7
1833,行,3,10,1,positive,3.0
1833, ,1,11,1,neutral,3.3
1834,好,1,11,1,neutral,0.0
1834,的,1,10,1,neutral,0.3
1834, ,1,11,1,neutral,0.6
1835,机,1,11,1,neutral,0.0
1835,器,3,11,1,neutral,0.3
1835,人,2,11,1,neutral,0.6
1835,正,2,10,1,neutral,0.9
1835,在,3,11,1,neutral,1.2
1835,运,3,11,1,neutral,1.5
1835,行,3,12,1,neutral,1.8
1835,，,1,11,1,neutral,2.1
1835,接,2,11,1,neutral,2.4
1835,下,1,11,1,neutral,2.7
1835,来,1,11,1,neutral,3.0
1835,我,2,11,1,neutral,3.3
1835,们,2,11,1,neutral,3.6
1835,看,3,11,1,neutral,3.9
1835, ,1,11,1,neutral,4.2
1836,快,4,1,4,surprise,0.0
1836,看,5,1,4,surprise,0.3
1836, ,1,11,1,neutral,0.6
1837,快,4,2,4,surprise,0.0
1837,看,4,5,4,surprise,0.3
1837,，,4,5,4,surprise,0.6
1837,好,4,1,4,surprise,0.9
1837,的,4,4,4,surprise,1.2
1837, ,1,11,1,neutral,1.5
1838,太,5,10,2,positive,0.0
1838,棒,4,10,2,positive,0.3
1838,了,5,12,1,positive,0.6
1838, ,1,11,1,neutral,0.9
1839,今,4,12,2,positive,0.0
1839,天,3,12,1,positive,0.3
1839,心,5,11,2,positive,0.6
1839,情,3,12,1,positive,0.9
1839,很,5,11,2,positive,1.2
1839,好,3,12,1,positive,1.5
1839,，,4,11,1,positive,1.8
1839,机,3,10,1,positive,2.1
1839,器,4,11,2,positive,2.4
1839,人,5,12,2,positive,2.7
1839,正,5,12,2,positive,3.0
1839,在,5,12,1,positive,3.3
1839,运,3,11,2,positive,3.6
1839,行,5,12,2,positive,3.9
1839, ,1,11,1,neutral,4.2
1840,唉,1,17,2,negative,0.0
1840, ,1,11,1,neutral,0.3
1841,你,4,11,1,positive,0.0
1841,好,3,11,2,positive,0.3
1841, ,1,11,1,neutral,0.6
1842,真,5,2,4,surprise,0.0
1842,的,5,2,4,surprise,0.3
1842,吗,4,2,4,surprise,0.6
1842,，,5,2,4,surprise,0.9
1842,这,5,5,4,surprise,1.2
1842,是,4,2,4,surprise,1.5
1842,一,5,2,4,surprise,1.8
1842,段,4,4,4,surprise,2.1
1842,测,4,1,4,surprise,2.4
1842,试,5,1,4,surprise,2.7
1842, ,1,11,1,neutral,3.0
1843,这,3,11,1,neutral,0.0
1843,是,1,11,1,neutral,0.3
1843,一,1,11,1,neutral,0.6
1843,段,3,11,1,neutral,0.9
1843,测,2,11,1,neutral,1.2
1843,试,1,11,1,neutral,1.5
1843,，,1,11,1,neutral,1.8
1843,机,2,11,1,neutral,2.1
1843,器,3,11,1,neutral,2.4
1843,人,3,11,1,neutral,2.7
1843,正,3,10,1,neutral,3.0
1843,在,1,11,1,neutral,3.3
1843,运,1,11,1,neutral,3.6
1843,行,3,11,1,neutral,3.9
1843, ,1,11,1,neutral,4.2
1844,有,1,19,3,negative,0.0
1844,点,1,18,3,negative,0.3
1844,难,1,18,2,negative,0.6
1844,过,1,16,2,negative,0.9
1844, ,1,11,1,neutral,1.2
1845,唉,2,17,3,negative,0.0
1845, ,1,11,1,neutral,0.3
1846,情,1,17,3,negative,0.0
1846,况,1,19,2,negative,0.3
1846,不,2,19,3,negative,0.6
1846,太,2,18,2,negative,0.9
1846,好,2,16,3,negative,1.2
1846,，,1,18,3,negative,1.5
1846,接,2,20,2,negative,1.8
1846,下,1,18,3,negative,2.1
1846,来,1,17,2,negative,2.4
1846,我,2,19,2,negative,2.7
1846,们,1,16,3,negative,3.0
1846,看,1,21,3,negative,3.3
1846, ,1,11,1,neutral,3.6
1847,好,3,11,1,neutral,0.0
1847,的,2,11,1,neutral,0.3
1847,，,1,11,1,neutral,0.6
1847,这,2,11,1,neutral,0.9
1847,是,2,11,1,neutral,1.2
1847,一,2,11,1,neutral,1.5
1847,段,1,11,1,neutral,1.8
1847,测,1,11,1,neutral,2.1
1847,试,1,11,1,neutral,2.4
1847, ,1,11,1,neutral,2.7
1848,接,2,11,1,neutral,0.0
1848,下,2,11,1,neutral,0.3
1848,来,2,11,1,neutral,0.6
1848,我,3,11,1,neutral,0.9
1848,们,3,11,1,neutral,1.2
1848,看,1,10,1,neutral,1.5
1848, ,1,11,1,neutral,1.8
1849,欢,5,10,2,positive,0.0
1849,迎,5,10,1,positive,0.3
1849,来,3,11,1,positive,0.6
1849,到,5,11,1,positive,0.9
1849,直,3,12,1,positive,1.2
1849,播,4,12,1,positive,1.5
1849,间,5,13,1,positive,1.8
1849, ,1,11,1,neutral,2.1
1850,哇,4,5,4,surprise,0.0
1850, ,1,11,1,neutral,0.3
1851,接,2,11,1,neutral,0.0
1851,下,1,10,1,neutral,0.3
1851,来,2,11,1,neutral,0.6
1851,我,2,11,1,neutral,0.9
1851,们,1,11,1,neutral,1.2
1851,看,2,11,1,neutral,1.5
1851, ,1,11,1,neutral,1.8
1852,有,2,16,3,negative,0.0
1852,点,2,21,2,negative,0.3
1852,难,1,16,3,negative,0.6
1852,过,1,20,3,negative,0.9
1852, ,1,11,1,neutral,1.2
1853,你,5,13,1,positive,0.0
1853,好,3,11,1,positive,0.3
1853, ,1,11,1,neutral,0.6
1854,快,4,3,4,surprise,0.0
1854,看,4,1,4,surprise,0.3
1854,，,5,1,4,surprise,0.6
1854,机,5,5,4,surprise,0.9
1854,器,4,1,4,surprise,1.2
1854,人,5,4,4,surprise,1.5
1854,正,5,5,4,surprise,1.8
1854,在,4,4,4,surprise,2.1
1854,运,5,5,4,surprise,2.4
1854,行,5,4,4,surprise,2.7
1854, ,1,11,1,neutral,3.0
1855,快,5,3,4,surprise,0.0
1855,看,4,4,4,surprise,0.3
1855,，,5,1,4,surprise,0.6
1855,这,5,1,4,surprise,0.9
1855,是,5,1,4,surprise,1.2
1855,一,5,4,4,surprise,1.5
1855,段,5,3,4,surprise,1.8
1855,测,4,5,4,surprise,2.1
1855,试,5,3,4,surprise,2.4
1855, ,1,11,1,neutral,2.7
1856,哇,4,4,4,surprise,0.0
1856, ,1,11,1,neutral,0.3
1857,快,4,1,4,surprise,0.0
1857,看,4,2,4,surprise,0.3
1857, ,1,11,1,neutral,0.6
1858,接,1,10,1,neutral,0.0
1858,下,1,11,1,neutral,0.3
1858,来,2,11,1,neutral,0.6
1858,我,1,11,1,neutral,0.9
1858,们,3,11,1,neutral,1.2
1858,看,1,11,1,neutral,1.5
1858, ,1,11,1,neutral,1.8
1859,有,1,18,2,negative,0.0
1859,点,2,20,3,negative,0.3
1859,难,1,20,2,negative,0.6
1859,过,1,21,3,negative,0.9
1859, ,1,11,1,neutral,1.2
1860,真,5,3,4,surprise,0.0
1860,的,5,2,4,surprise,0.3
1860,吗,5,4,4,surprise,0.6
1860, ,1,11,1,neutral,0.9
1861,欢,5,10,1,positive,0.0
1861,迎,3,10,2,positive,0.3
1861,来,5,11,2,positive,0.6
1861,到,3,11,1,positive,0.9
1861,直,4,12,1,positive,1.2
1861,播,3,11,1,positive,1.5
1861,间,3,11,1,positive,1.8
1861, ,1,11,1,neutral,2.1
1862,好,3,11,1,neutral,0.0
1862,的,3,12,1,neutral,0.3
1862, ,1,11,1,neutral,0.6
1863,唉,2,17,3,negative,0.0
1863, ,1,11,1,neutral,0.3
1864,快,5,4,4,surprise,0.0
1864,看,5,5,4,surprise,0.3
1864, ,1,11,1,neutral,0.6
1865,这,1,11,1,neutral,0.0
1865,是,2,11,1,neutral,0.3
1865,一,2,11,1,neutral,0.6
1865,段,3,11,1,neutral,0.9
1865,测,2,11,1,neutral,1.2
1865,试,1,11,1,neutral,1.5
1865, ,1,11,1,neutral,1.8
1866,太,4,11,2,positive,0.0
1866,棒,5,10,1,positive,0.3
1866,了,3,10,1,positive,0.6
1866,，,3,11,2,positive,0.9
1866,好,5,11,1,positive,1.2
1866,的,3,11,2,positive,1.5
1866, ,1,11,1,neutral,1.8
1867,太,5,11,1,positive,0.0
1867,棒,4,10,2,positive,0.3
1867,了,5,10,2,positive,0.6
1867, ,1,11,1,neutral,0.9
1868,情,1,17,3,negative,0.0
1868,况,1,20,3,negative,0.3
1868,不,1,18,2,negative,0.6
1868,太,1,21,3,negative,0.9
1868,好,2,16,3,negative,1.2
1868,，,1,21,3,negative,1.5
1868,好,1,18,2,negative,1.8
1868,的,1,16,2,negative,2.1
1868, ,1,11,1,neutral,2.4
1869,好,1,12,1,neutral,0.0
1869,的,2,11,1,neutral,0.3
1869,，,2,11,1,neutral,0.6
1869,机,3,11,1,neutral,0.9
1869,器,3,11,1,neutral,1.2
1869,人,2,11,1,neutral,1.5
1869,正,3,11,1,neutral,1.8
1869,在,1,11,1,neutral,2.1
1869,运,2,11,1,neutral,2.4
1869,行,3,11,1,neutral,2.7
1869, ,1,11,1,neutral,3.0
1870,谢,5,12,1,positive,0.0
1870,谢,5,10,2,positive,0.3
1870,大,3,10,2,positive,0.6
1870,家,3,9,2,positive,0.9
1870,的,5,11,1,positive,1.2
1870,支,5,10,1,positive,1.5
1870,持,5,11,2,positive,1.8
1870, ,1,11,1,neutral,2.1
1871,真,4,5,4,surprise,0.0
1871,的,5,1,4,surprise,0.3
1871,吗,4,1,4,surprise,0.6
1871, ,1,11,1,neutral,0.9
1872,太,5,10,2,positive,0.0
1872,棒,4,11,1,positive,0.3
1872,了,3,10,2,positive,0.6
1872, ,1,11,1,neutral,0.9
1873,唉,2,21,2,negative,0.0
1873, ,1,11,1,neutral,0.3
1874,唉,1,17,3,negative,0.0
1874, ,1,11,1,neutral,0.3
1875,有,1,17,3,negative,0.0
1875,点,2,16,3,negative,0.3
1875,难,1,15,2,negative,0.6
1875,过,1,16,2,negative,0.9
1875, ,1,11,1,neutral,1.2
1876,今,5,12,2,positive,0.0
1876,天,5,9,2,positive,0.3
1876,心,5,12,2,positive,0.6
1876,情,3,11,1,positive,0.9
1876,很,4,12,1,positive,1.2
1876,好,5,12,2,positive,1.5
1876, ,1,11,1,neutral,1.8
1877,机,1,11,1,neutral,0.0
1877,器,3,11,1,neutral,0.3
1877,人,1,11,1,neutral,0.6
1877,正,2,11,1,neutral,0.9
1877,在,3,11,1,neutral,1.2
1877,运,1,11,1,neutral,1.5
1877,行,3,11,1,neutral,1.8
1877, ,1,11,1,neutral,2.1
1878,准,1,11,1,neutral,0.0
1878,备,2,11,1,neutral,0.3
1878,好,3,11,1,neutral,0.6
1878,了,1,11,1,neutral,0.9
1878,吗,3,10,1,neutral,1.2
1878, ,1,11,1,neutral,1.5
1879,对,1,16,3,negative,0.0
1879,不,2,18,3,negative,0.3
1879,起,2,20,3,negative,0.6
1879,，,1,20,3,negative,0.9
1879,准,2,18,3,negative,1.2
1879,备,2,20,3,negative,1.5
1879,好,2,18,3,negative,1.8
1879,了,1,19,3,negative,2.1
1879,吗,1,17,2,negative,2.4
1879, ,1,11,1,neutral,2.7
1880,天,5,2,4,surprise,0.0
1880,哪,5,2,4,surprise,0.3
1880, ,1,11,1,neutral,0.6
1881,太,3,11,1,positive,0.0
1881,棒,4,11,1,positive,0.3
1881,了,5,10,1,positive,0.6
1881, ,1,11,1,neutral,0.9
1882,准,1,11,1,neutral,0.0
1882,备,2,11,1,neutral,0.3
1882,好,3,11,1,neutral,0.6
1882,了,2,11,1,neutral,0.9
1882,吗,2,11,1,neutral,1.2
1882, ,1,11,1,neutral,1.5
1883,请,1,19,2,negative,0.0
1883,不,2,18,2,negative,0.3
1883,要,2,19,3,negative,0.6
1883,这,1,16,3,negative,0.9
1883,样,1,21,2,negative,1.2
1883, ,1,11,1,neutral,1.5
1884,唉,1,17,3,negative,0.0
1884,，,1,19,2,negative,0.3
1884,机,2,17,2,negative,0.6
1884,器,1,16,2,negative,0.9
1884,人,2,20,2,negative,1.2
1884,正,2,19,2,negative,1.5
1884,在,1,18,3,negative,1.8
1884,运,2,19,2,negative,2.1
1884,行,1,19,3,negative,2.4
1884, ,1,11,1,neutral,2.7
1885,不,4,2,4,surprise,0.0
1885,可,4,5,4,surprise,0.3
1885,思,4,2,4,surprise,0.6
1885,议,5,5,4,surprise,0.9
1885, ,1,11,1,neutral,1.2
1886,接,3,11,1,neutral,0.0
1886,下,1,12,1,neutral,0.3
1886,来,2,10,1,neutral,0.6
1886,我,3,11,1,neutral,0.9
1886,们,2,11,1,neutral,1.2
1886,看,1,11,1,neutral,1.5
1886,，,1,11,1,neutral,1.8
1886,准,2,12,1,neutral,2.1
1886,备,2,11,1,neutral,2.4
1886,好,2,11,1,neutral,2.7
1886,了,1,11,1,neutral,3.0
1886,吗,1,11,1,neutral,3.3
1886, ,1,11,1,neutral,3.6
1887,有,1,18,3,negative,0.0
1887,点,1,20,3,negative,0.3
1887,难,2,18,3,negative,0.6
1887,过,2,17,2,negative,0.9
1887, ,1,11,1,neutral,1.2
1888,不,4,2,4,surprise,0.0
1888,可,4,1,4,surprise,0.3
1888,思,5,4,4,surprise,0.6
1888,议,4,4,4,surprise,0.9
1888, ,1,11,1,neutral,1.2
1889,唉,2,20,2,negative,0.0
1889, ,1,11,1,neutral,0.3
1890,今,4,12,1,positive,0.0
1890,天,5,11,2,positive,0.3
1890,心,4,12,1,positive,0.6
1890,情,5,12,1,positive,0.9
1890,很,5,11,2,positive,1.2
1890,好,5,10,2,positive,1.5
1890, ,1,11,1,neutral,1.8
1891,唉,2,17,2,negative,0.0
1891, ,1,11,1,neutral,0.3
1892,这,2,11,1,neutral,0.0
1892,是,2,10,1,neutral,0.3
1892,一,2,11,1,neutral,0.6
1892,段,1,11,1,neutral,0.9
1892,测,3,11,1,neutral,1.2
1892,试,2,12,1,neutral,1.5
1892,，,1,11,1,neutral,1.8
1892,好,3,11,1,neutral,2.1
1892,的,2,10,1,neutral,2.4
1892, ,1,11,1,neutral,2.7
1893,有,2,18,2,negative,0.0
1893,点,2,18,2,negative,0.3
1893,难,2,21,3,negative,0.6
1893,过,1,18,2,negative,0.9
1893, ,1,11,1,neutral,1.2
1894,唉,2,18,3,negative,0.0
1894, ,1,11,1,neutral,0.3
1895,准,1,11,1,neutral,0.0
1895,备,3,11,1,neutral,0.3
1895,好,2,11,1,neutral,0.6
1895,了,2,11,1,neutral,0.9
1895,吗,2,11,1,neutral,1.2
1895, ,1,11,1,neutral,1.5
1896,谢,5,11,2,positive,0.0
1896,谢,3,12,1,positive,0.3
1896,大,4,11,2,positive,0.6
1896,家,5,10,1,positive,0.9
1896,的,4,12,1,positive,1.2
1896,支,3,10,2,positive,1.5
1896,持,4,12,1,positive,1.8
1896, ,1,11,1,neutral,2.1
1897,哇,5,4,4,surprise,0.0
1897,，,4,5,4,surprise,0.3
1897,准,4,2,4,surprise,0.6
1897,备,4,2,4,surprise,0.9
1897,好,4,4,4,surprise,1.2
1897,了,4,5,4,surprise,1.5
1897,吗,5,1,4,surprise,1.8
1897, ,1,11,1,neutral,2.1
1898,准,3,11,1,neutral,0.0
1898,备,3,12,1,neutral,0.3
1898,好,1,11,1,neutral,0.6
1898,了,2,11,1,neutral,0.9
1898,吗,3,11,1,neutral,1.2
1898,，,3,11,1,neutral,1.5
1898,准,2,11,1,neutral,1.8
1898,备,3,10,1,neutral,2.1
1898,好,2,10,1,neutral,2.4
1898,了,2,11,1,neutral,2.7
1898,吗,1,11,1,neutral,3.0
1898, ,1,11,1,neutral,3.3
1899,你,3,10,2,positive,0.0
1899,好,5,10,2,positive,0.3
1899, ,1,11,1,neutral,0.6
1900,唉,2,21,3,negative,0.0
1900, ,1,11,1,neutral,0.3
1901,机,2,11,1,neutral,0.0
1901,器,2,12,1,neutral,0.3
1901,人,3,11,1,neutral,0.6
1901,正,3,11,1,neutral,0.9
1901,在,1,11,1,neutral,1.2
1901,运,2,11,1,neutral,1.5
1901,行,2,11,1,neutral,1.8
1901, ,1,11,1,neutral,2.1
1902,这,3,11,1,neutral,0.0
1902,是,2,11,1,neutral,0.3
1902,一,2,11,1,neutral,0.6
1902,段,1,11,1,neutral,0.9
1902,测,1,11,1,neutral,1.2
1902,试,2,11,1,neutral,1.5
1902,，,3,11,1,neutral,1.8
1902,这,2,11,1,neutral,2.1
1902,是,2,11,1,neutral,2.4
1902,一,1,11,1,neutral,2.7
1902,段,2,11,1,neutral,3.0
1902,测,3,11,1,neutral,3.3
1902,试,2,11,1,neutral,3.6
1902, ,1,11,1,neutral,3.9
1903,准,2,11,1,neutral,0.0
1903,备,2,11,1,neutral,0.3
1903,好,3,11,1,neutral,0.6
1903,了,2,11,1,neutral,0.9
1903,吗,3,11,1,neutral,1.2
1903, ,1,11,1,neutral,1.5
1904,对,2,18,3,negative,0.0
1904,不,2,19,2,negative,0.3
1904,起,2,21,2,negative,0.6
1904, ,1,11,1,neutral,0.9
1905,欢,5,11,2,positive,0.0
1905,迎,5,10,2,positive,0.3
1905,来,5,10,1,positive,0.6
1905,到,4,10,2,positive,0.9
1905,直,5,11,2,positive,1.2
1905,播,4,12,1,positive,1.5
1905,间,4,11,1,positive,1.8
1905, ,1,11,1,neutral,2.1
1906,接,1,11,1,neutral,0.0
1906,下,2,11,1,neutral,0.3
1906,来,2,11,1,neutral,0.6
1906,我,3,11,1,neutral,0.9
1906,们,2,10,1,neutral,1.2
1906,看,3,11,1,neutral,1.5
1906,，,2,11,1,neutral,1.8
1906,这,1,11,1,neutral,2.1
1906,是,3,11,1,neutral,2.4
1906,一,1,12,1,neutral,2.7
1906,段,1,11,1,neutral,3.0
1906,测,1,11,1,neutral,3.3
1906,试,2,11,1,neutral,3.6
1906, ,1,11,1,neutral,3.9
1907,真,4,2,4,surprise,0.0
1907,的,4,2,4,surprise,0.3
1907,吗,5,4,4,surprise,0.6
1907,，,5,2,4,surprise,0.9
1907,机,4,3,4,surprise,1.2
1907,器,5,5,4,surprise,1.5
1907,人,5,4,4,surprise,1.8
1907,正,5,2,4,surprise,2.1
1907,在,4,6,4,surprise,2.4
1907,运,5,1,4,surprise,2.7
1907,行,5,5,4,surprise,3.0
1907, ,1,11,1,neutral,3.3
1908,太,4,11,2,positive,0.0
1908,棒,3,11,1,positive,0.3
1908,了,4,11,2,positive,0.6
1908, ,1,11,1,neutral,0.9
1909,这,2,11,1,neutral,0.0
1909,是,2,11,1,neutral,0.3
1909,一,3,11,1,neutral,0.6
1909,段,1,10,1,neutral,0.9
1909,测,3,11,1,neutral,1.2
1909,试,1,11,1,neutral,1.5
1909, ,1,11,1,neutral,1.8
1910,好,3,11,1,neutral,0.0
1910,的,2,11,1,neutral,0.3
1910,，,2,11,1,neutral,0.6
1910,接,2,11,1,neutral,0.9
1910,下,1,11,1,neutral,1.2
1910,来,2,10,1,neutral,1.5
1910,我,3,11,1,neutral,1.8
1910,们,2,11,1,neutral,2.1
1910,看,3,11,1,neutral,2.4
1910, ,1,11,1,neutral,2.7
1911,今,5,11,2,positive,0.0
1911,天,5,12,1,positive,0.3
1911,心,3,12,2,positive,0.6
1911,情,3,10,2,positive,0.9
1911,很,5,10,2,positive,1.2
1911,好,5,11,1,positive,1.5
1911, ,1,11,1,neutral,1.8
1912,你,3,10,2,positive,0.0
1912,好,3,11,2,positive,0.3
1912, ,1,11,1,neutral,0.6
1913,今,4,12,1,positive,0.0
1913,天,4,11,1,positive,0.3
1913,心,5,11,2,positive,0.6
1913,情,5,11,1,positive,0.9
1913,很,3,11,1,positive,1.2
1913,好,4,11,2,positive,1.5
1913,，,4,10,1,positive,1.8
1913,好,4,11,1,positive,2.1
1913,的,5,10,1,positive,2.4
1913, ,1,11,1,neutral,2.7
1914,不,4,2,4,surprise,0.0
1914,可,5,3,4,surprise,0.3
1914,思,4,6,4,surprise,0.6
1914,议,4,3,4,surprise,0.9
1914, ,1,11,1,neutral,1.2
1915,有,2,18,3,negative,0.0
1915,点,1,20,3,negative,0.3
1915,难,2,19,3,negative,0.6
1915,过,2,20,2,negative,0.9
1915, ,1,11,1,neutral,1.2
1916,好,2,11,1,neutral,0.0
1916,的,3,11,1,neutral,0.3
1916,，,2,11,1,neutral,0.6
1916,这,1,11,1,neutral,0.9
1916,是,3,10,1,neutral,1.2
1916,一,3,11,1,neutral,1.5
1916,段,2,11,1,neutral,1.8
1916,测,3,11,1,neutral,2.1
1916,试,3,11,1,neutral,2.4
1916, ,1,11,1,neutral,2.7
1917,机,1,11,1,neutral,0.0
1917,器,2,11,1,neutral,0.3
1917,人,3,11,1,neutral,0.6
1917,正,3,10,1,neutral,0.9
1917,在,3,11,1,neutral,1.2
1917,运,2,11,1,neutral,1.5
1917,行,2,12,1,neutral,1.8
1917, ,1,11,1,neutral,2.1
1918,哇,4,4,4,surprise,0.0
1918, ,1,11,1,neutral,0.3
1919,你,5,12,2,positive,0.0
1919,好,5,11,1,positive,0.3
1919, ,1,11,1,neutral,0.6
1920,今,5,10,2,positive,0.0
1920,天,5,11,1,positive,0.3
1920,心,3,12,2,positive,0.6
1920,情,5,12,2,positive,0.9
1920,很,4,13,1,positive,1.2
1920,好,3,11,2,positive,1.5
1920, ,1,11,1,neutral,1.8
1921,唉,1,17,2,negative,0.0
1921, ,1,11,1,neutral,0.3
1922,接,1,11,1,neutral,0.0
1922,下,1,11,1,neutral,0.3
1922,来,2,11,1,neutral,0.6
1922,我,2,11,1,neutral,0.9
1922,们,2,10,1,neutral,1.2
1922,看,2,10,1,neutral,1.5
1922, ,1,11,1,neutral,1.8
1923,接,1,11,1,neutral,0.0
1923,下,1,11,1,neutral,0.3
1923,来,1,11,1,neutral,0.6
1923,我,2,11,1,neutral,0.9
1923,们,1,11,1,neutral,1.2
1923,看,2,12,1,neutral,1.5
1923, ,1,11,1,neutral,1.8
1924,机,3,12,1,neutral,0.0
1924,器,2,11,1,neutral,0.3
1924,人,3,11,1,neutral,0.6
1924,正,1,11,1,neutral,0.9
1924,在,2,11,1,neutral,1.2
1924,运,1,10,1,neutral,1.5
1924,行,3,11,1,neutral,1.8
1924,，,2,11,1,neutral,2.1
1924,接,2,11,1,neutral,2.4
1924,下,1,11,1,neutral,2.7
1924,来,1,11,1,neutral,3.0
1924,我,3,11,1,neutral,3.3
1924,们,1,11,1,neutral,3.6
1924,看,3,11,1,neutral,3.9
1924, ,1,11,1,neutral,4.2
1925,你,5,10,1,positive,0.0
1925,好,4,10,1,positive,0.3
1925,，,3,10,1,positive,0.6
1925,准,3,11,1,positive,0.9
1925,备,5,11,2,positive,1.2
1925,好,4,12,2,positive,1.5
1925,了,4,11,2,positive,1.8
1925,吗,3,11,2,positive,2.1
1925, ,1,11,1,neutral,2.4
1926,真,5,1,4,surprise,0.0
1926,的,5,5,4,surprise,0.3
1926,吗,4,5,4,surprise,0.6
1926, ,1,11,1,neutral,0.9
1927,不,4,3,4,surprise,0.0
1927,可,4,5,4,surprise,0.3
1927,思,4,4,4,surprise,0.6
1927,议,4,1,4,surprise,0.9
1927,，,5,1,4,surprise,1.2
1927,这,4,5,4,surprise,1.5
1927,是,5,2,4,surprise,1.8
1927,一,4,4,4,surprise,2.1
1927,段,4,5,4,surprise,2.4
1927,测,5,3,4,surprise,2.7
1927,试,5,5,4,surprise,3.0
1927, ,1,11,1,neutral,3.3
1928,快,4,4,4,surprise,0.0
1928,看,5,4,4,surprise,0.3
1928, ,1,11,1,neutral,0.6
1929,真,4,2,4,surprise,0.0
1929,的,4,3,4,surprise,0.3
1929,吗,5,1,4,surprise,0.6
1929,，,4,1,4,surprise,0.9
1929,准,5,5,4,surprise,1.2
1929,备,4,3,4,surprise,1.5
1929,好,4,2,4,surprise,1.8
1929,了,5,1,4,surprise,2.1
1929,吗,4,1,4,surprise,2.4
1929, ,1,11,1,neutral,2.7
1930,真,5,3,4,surprise,0.0
